1689350645.61976,10.0.2.1:54580,,,10,37
1689350645.78219,10.0.2.1:54582,6,6,483,253
1689350645.81375,10.0.2.1:54582,222,255,253,253
1689350645.84406,10.0.2.1:54582,4,259,228,126
1689350645.87686,10.0.2.1:54582,0,259,126,126
1689350645.91096,10.0.2.1:54582,0,259,128,126
1689350645.94071,10.0.2.1:54582,0,259,130,126
1689350645.97227,10.0.2.1:54582,0,259,132,126
1689350646.00418,10.0.2.1:54582,0,259,134,126
1689350646.03021,10.0.2.1:54582,0,259,136,126
1689350646.06166,10.0.2.1:54582,0,259,138,126
1689350646.09206,10.0.2.1:54582,0,259,139,126
1689350646.12515,10.0.2.1:54582,0,259,141,126
1689350646.15862,10.0.2.1:54582,0,259,143,126
1689350646.1914,10.0.2.1:54582,0,259,145,126
1689350646.22244,10.0.2.1:54582,0,259,147,126
1689350646.2534,10.0.2.1:54582,0,259,149,126
1689350646.28497,10.0.2.1:54582,0,259,150,126
1689350646.31667,10.0.2.1:54582,0,259,152,126
1689350646.34912,10.0.2.1:54582,0,259,154,126
1689350646.37865,10.0.2.1:54582,0,259,155,126
1689350646.40803,10.0.2.1:54582,0,259,157,126
1689350646.4366,10.0.2.1:54582,0,259,159,126
1689350646.46334,10.0.2.1:54582,0,259,160,126
1689350646.49616,10.0.2.1:54582,0,259,161,126
1689350646.5244,10.0.2.1:54582,0,259,163,126
1689350646.55252,10.0.2.1:54582,0,259,165,126
1689350646.58176,10.0.2.1:54582,0,259,166,126
1689350646.61279,10.0.2.1:54582,0,259,167,126
1689350646.64283,10.0.2.1:54582,0,259,169,126
1689350646.67196,10.0.2.1:54582,0,259,170,126
1689350646.70376,10.0.2.1:54582,0,259,172,126
1689350646.73835,10.0.2.1:54582,0,259,173,126
1689350646.7707,10.0.2.1:54582,0,259,175,126
1689350646.80318,10.0.2.1:54582,0,259,176,126
1689350646.83394,10.0.2.1:54582,0,259,178,126
1689350646.86439,10.0.2.1:54582,0,259,179,126
1689350646.89643,10.0.2.1:54582,0,259,181,126
1689350646.92431,10.0.2.1:54582,0,259,182,126
1689350646.95176,10.0.2.1:54582,0,259,183,126
1689350646.98587,10.0.2.1:54582,0,259,185,126
1689350647.01735,10.0.2.1:54582,0,259,186,126
1689350647.04955,10.0.2.1:54582,0,259,188,126
1689350647.08152,10.0.2.1:54582,0,259,189,126
1689350647.11335,10.0.2.1:54582,0,259,190,126
1689350647.14562,10.0.2.1:54582,0,259,192,126
1689350647.17555,10.0.2.1:54582,0,259,193,126
1689350647.20489,10.0.2.1:54582,0,259,194,126
1689350647.23654,10.0.2.1:54582,0,259,196,126
1689350647.26849,10.0.2.1:54582,0,259,197,126
1689350647.29594,10.0.2.1:54582,0,259,198,126
1689350647.33016,10.0.2.1:54582,0,259,199,126
1689350647.36092,10.0.2.1:54582,0,259,201,126
1689350647.39226,10.0.2.1:54582,0,259,202,126
1689350647.42357,10.0.2.1:54582,0,259,203,126
1689350647.45791,10.0.2.1:54582,0,259,205,126
1689350647.48934,10.0.2.1:54582,0,259,206,126
1689350647.52223,10.0.2.1:54582,0,259,207,126
1689350647.55326,10.0.2.1:54582,0,259,209,126
1689350647.5831,10.0.2.1:54582,0,259,210,126
1689350647.61249,10.0.2.1:54582,0,259,211,126
1689350647.63942,10.0.2.1:54582,0,259,212,126
1689350647.67177,10.0.2.1:54582,0,259,213,126
1689350647.7035,10.0.2.1:54582,0,259,215,126
1689350647.73599,10.0.2.1:54582,0,259,216,126
1689350647.76853,10.0.2.1:54582,0,259,217,126
1689350647.79752,10.0.2.1:54582,0,259,218,126
1689350647.83085,10.0.2.1:54582,0,259,219,126
1689350647.8614,10.0.2.1:54582,0,259,221,126
1689350647.8916,10.0.2.1:54582,0,259,222,126
1689350647.92369,10.0.2.1:54582,0,259,223,126
1689350647.95593,10.0.2.1:54582,0,259,224,126
1689350647.98916,10.0.2.1:54582,0,259,225,126
1689350648.0199,10.0.2.1:54582,0,259,226,126
1689350648.05326,10.0.2.1:54582,0,259,227,126
1689350648.08484,10.0.2.1:54582,0,259,229,126
1689350648.11763,10.0.2.1:54582,0,259,230,126
1689350648.14994,10.0.2.1:54582,0,259,231,126
1689350648.18051,10.0.2.1:54582,0,259,232,126
1689350648.20722,10.0.2.1:54582,0,259,233,126
1689350648.23959,10.0.2.1:54582,0,259,234,126
1689350648.27206,10.0.2.1:54582,0,259,235,126
1689350648.30472,10.0.2.1:54582,0,259,236,126
1689350648.33643,10.0.2.1:54582,0,259,238,126
1689350648.3668,10.0.2.1:54582,0,259,239,126
1689350648.39771,10.0.2.1:54582,0,259,240,126
1689350648.42873,10.0.2.1:54582,0,259,241,126
1689350648.45792,10.0.2.1:54582,0,259,242,126
1689350648.49028,10.0.2.1:54582,0,259,243,126
1689350648.52221,10.0.2.1:54582,0,259,244,126
1689350648.5544,10.0.2.1:54582,0,259,245,126
1689350648.58537,10.0.2.1:54582,0,259,246,126
1689350648.61579,10.0.2.1:54582,0,259,247,126
1689350648.6447,10.0.2.1:54582,0,259,248,126
1689350648.67555,10.0.2.1:54582,0,259,249,126
